Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate
CNM,CORE & MAIN INC CLASS A,Industrials,Equity,"344,347.08",0.00,"344,347.08","14,817.00",23.24,United States,New York Stock Exchange Inc.,USD,1.00
SBSI,SOUTHSIDE BANCSHARES INC,Financials,Equity,"344,072.52",0.00,"344,072.52","9,146.00",37.62,United States,NASDAQ,USD,1.00
ENVA,ENOVA INTERNATIONAL INC,Financials,Equity,"342,972.37",0.00,"342,972.37","10,049.00",34.13,United States,New York Stock Exchange Inc.,USD,1.00
WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,Equity,"342,400.52",0.00,"342,400.52","23,404.00",14.63,United States,NASDAQ,USD,1.00
CTS,CTS CORP,Information Technology,Equity,"342,129.42",0.00,"342,129.42","8,282.00",41.31,United States,New York Stock Exchange Inc.,USD,1.00
LPI,LAREDO PETROLEUM INC,Energy,Equity,"342,778.00",0.00,"342,778.00","4,670.00",73.40,United States,New York Stock Exchange Inc.,USD,1.00
SAFT,SAFETY INSURANCE GROUP INC,Financials,Equity,"340,986.04",0.00,"340,986.04","3,821.00",89.24,United States,NASDAQ,USD,1.00
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,Equity,"340,323.17",0.00,"340,323.17","23,749.00",14.33,United States,New York Stock Exchange Inc.,USD,1.00
AAT,AMERICAN ASSETS TRUST REIT INC,Real Estate,Equity,"340,021.05",0.00,"340,021.05","12,405.00",27.41,United States,New York Stock Exchange Inc.,USD,1.00
CLFD,CLEARFIELD INC,Information Technology,Equity,"339,619.40",0.00,"339,619.40","3,403.00",99.80,United States,NASDAQ,USD,1.00
TCBK,TRICO BANCSHARES,Financials,Equity,"339,274.19",0.00,"339,274.19","7,279.00",46.61,United States,NASDAQ,USD,1.00
ERII,ENERGY RECOVERY INC,Industrials,Equity,"339,470.92",0.00,"339,470.92","14,863.00",22.84,United States,NASDAQ,USD,1.00
GNL,GLOBAL NET LEASE INC,Real Estate,Equity,"337,075.20",0.00,"337,075.20","25,344.00",13.30,United States,New York Stock Exchange Inc.,USD,1.00
GPRE,GREEN PLAINS INC,Energy,Equity,"336,052.20",0.00,"336,052.20","9,493.00",35.40,United States,NASDAQ,USD,1.00
SSTK,SHUTTERSTOCK INC,Communication,Equity,"336,056.46",0.00,"336,056.46","6,029.00",55.74,United States,New York Stock Exchange Inc.,USD,1.00
MATV,MATIV HOLDINGS INC,Materials,Equity,"335,798.64",0.00,"335,798.64","13,922.00",24.12,United States,New York Stock Exchange Inc.,USD,1.00
CPRX,CATALYST PHARMACEUTICALS INC,Health Care,Equity,"335,156.25",0.00,"335,156.25","24,375.00",13.75,United States,NASDAQ,USD,1.00
UVV,UNIVERSAL CORP,Consumer Staples,Equity,"334,694.50",0.00,"334,694.50","6,650.00",50.33,United States,New York Stock Exchange Inc.,USD,1.00
AGYS,AGILYSYS INC,Information Technology,Equity,"333,828.32",0.00,"333,828.32","6,698.00",49.84,United States,NASDAQ,USD,1.00
LZB,LA-Z-BOY INC,Consumer Discretionary,Equity,"333,244.80",0.00,"333,244.80","12,768.00",26.10,United States,New York Stock Exchange Inc.,USD,1.00
GSAT,GLOBALSTAR VOTING INC,Communication,Equity,"333,460.44",0.00,"333,460.44","163,461.00",2.04,United States,Nyse Mkt Llc,USD,1.00
VCYT,VERACYTE INC,Health Care,Equity,"333,655.28",0.00,"333,655.28","17,396.00",19.18,United States,NASDAQ,USD,1.00
MPLN,MULTIPLAN CORP CLASS A,Health Care,Equity,"333,479.10",0.00,"333,479.10","99,546.00",3.35,United States,New York Stock Exchange Inc.,USD,1.00
SNDR,SCHNEIDER NATIONAL INC CLASS B,Industrials,Equity,"333,160.88",0.00,"333,160.88","14,794.00",22.52,United States,New York Stock Exchange Inc.,USD,1.00
EE,EXCELERATE ENERGY INC CLASS A,Energy,Equity,"330,138.90",0.00,"330,138.90","12,093.00",27.30,United States,New York Stock Exchange Inc.,USD,1.00
BHLB,BERKSHIRE HILLS BANCORP INC,Financials,Equity,"330,313.10",0.00,"330,313.10","11,818.00",27.95,United States,New York Stock Exchange Inc.,USD,1.00
PSN,PARSONS CORP,Industrials,Equity,"329,184.80",0.00,"329,184.80","8,120.00",40.54,United States,New York Stock Exchange Inc.,USD,1.00
VIVO,MERIDIAN BIOSCIENCE INC,Health Care,Equity,"329,325.20",0.00,"329,325.20","10,102.00",32.60,United States,NASDAQ,USD,1.00
SCHL,SCHOLASTIC CORP,Communication,Equity,"328,693.53",0.00,"328,693.53","6,933.00",47.41,United States,NASDAQ,USD,1.00
HRMY,HARMONY BIOSCIENCES HLDG INC,Health Care,Equity,"327,598.60",0.00,"327,598.60","7,385.00",44.36,United States,NASDAQ,USD,1.00
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"326,763.71",0.00,"326,763.71","18,899.00",17.29,United States,NASDAQ,USD,1.00
RKLB,ROCKET LAB USA INC,Industrials,Equity,"327,435.36",0.00,"327,435.36","61,548.00",5.32,United States,NASDAQ,USD,1.00
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,"327,288.78",0.00,"327,288.78","6,201.00",52.78,United States,New York Stock Exchange Inc.,USD,1.00
PGRE,PARAMOUNT GROUP REIT INC,Real Estate,Equity,"326,876.40",0.00,"326,876.40","46,965.00",6.96,United States,New York Stock Exchange Inc.,USD,1.00
EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,"325,903.96",0.00,"325,903.96","57,076.00",5.71,United States,New York Stock Exchange Inc.,USD,1.00
LC,LENDINGCLUB CORP,Financials,Equity,"326,504.30",0.00,"326,504.30","25,709.00",12.70,United States,New York Stock Exchange Inc.,USD,1.00
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"326,217.76",0.00,"326,217.76","10,903.00",29.92,United States,New York Stock Exchange Inc.,USD,1.00
VRE,VERIS RESIDENTIAL INC,Real Estate,Equity,"325,823.97",0.00,"325,823.97","24,153.00",13.49,United States,New York Stock Exchange Inc.,USD,1.00
ROCK,GIBRALTAR INDUSTRIES INC,Industrials,Equity,"325,241.29",0.00,"325,241.29","8,129.00",40.01,United States,NASDAQ,USD,1.00
DNOW,NOW INC,Industrials,Equity,"324,416.61",0.00,"324,416.61","27,657.00",11.73,United States,New York Stock Exchange Inc.,USD,1.00
UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,Equity,"324,449.36",0.00,"324,449.36","11,489.00",28.24,United States,NASDAQ,USD,1.00
CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,Equity,"323,605.59",0.00,"323,605.59","7,161.00",45.19,United States,New York Stock Exchange Inc.,USD,1.00
WRBY,WARBY PARKER INC CLASS A,Consumer Discretionary,Equity,"323,754.68",0.00,"323,754.68","25,859.00",12.52,United States,New York Stock Exchange Inc.,USD,1.00
RAMP,LIVERAMP HOLDINGS INC,Information Technology,Equity,"320,391.03",0.00,"320,391.03","16,661.00",19.23,United States,New York Stock Exchange Inc.,USD,1.00
VRTS,VIRTUS INVESTMENT PARTNERS INC,Financials,Equity,"320,357.39",0.00,"320,357.39","1,723.00",185.93,United States,NASDAQ,USD,1.00
DVAX,DYNAVAX TECHNOLOGIES CORP,Health Care,Equity,"319,630.73",0.00,"319,630.73","28,513.00",11.21,United States,NASDAQ,USD,1.00
BUSE,FIRST BUSEY CORP,Financials,Equity,"320,261.16",0.00,"320,261.16","13,973.00",22.92,United States,NASDAQ,USD,1.00
MODV,MODIVCARE INC,Health Care,Equity,"320,114.76",0.00,"320,114.76","3,092.00",103.53,United States,NASDAQ,USD,1.00
UDMY,UDEMY INC,Consumer Discretionary,Equity,"318,886.68",0.00,"318,886.68","22,331.00",14.28,United States,NASDAQ,USD,1.00
MFA,MFA FINANCIAL INC,Financials,Equity,"317,242.24",0.00,"317,242.24","29,816.00",10.64,United States,New York Stock Exchange Inc.,USD,1.00
CRVL,CORVEL CORP,Health Care,Equity,"315,867.45",0.00,"315,867.45","2,087.00",151.35,United States,NASDAQ,USD,1.00
NE,NOBLE CORP,Energy,Equity,"314,327.70",0.00,"314,327.70","10,107.00",31.10,United States,New York Stock Exchange Inc.,USD,1.00
PRCT,PROCEPT BIOROBOTICS CORP,Health Care,Equity,"314,563.04",0.00,"314,563.04","7,792.00",40.37,United States,NASDAQ,USD,1.00
CNA,CNA FINANCIAL CORP,Financials,Equity,"313,150.32",0.00,"313,150.32","8,046.00",38.92,United States,New York Stock Exchange Inc.,USD,1.00
FBNC,FIRST BANCORP,Financials,Equity,"314,150.35",0.00,"314,150.35","8,695.00",36.13,United States,NASDAQ,USD,1.00
LGFB,LIONS GATE ENTERTAINMENT NON VOTIN,Communication,Equity,"313,840.10",0.00,"313,840.10","33,710.00",9.31,United States,New York Stock Exchange Inc.,USD,1.00
JOE,ST JOE,Real Estate,Equity,"312,374.69",0.00,"312,374.69","8,413.00",37.13,United States,New York Stock Exchange Inc.,USD,1.00
CYRX,CRYOPORT INC,Health Care,Equity,"312,541.20",0.00,"312,541.20","10,095.00",30.96,United States,NASDAQ,USD,1.00
NTST,NETSTREIT CORP,Real Estate,Equity,"312,261.84",0.00,"312,261.84","15,948.00",19.58,United States,New York Stock Exchange Inc.,USD,1.00
EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,Equity,"310,485.81",0.00,"310,485.81","12,039.00",25.79,United States,New York Stock Exchange Inc.,USD,1.00
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,Equity,"310,287.29",0.00,"310,287.29","4,549.00",68.21,United States,New York Stock Exchange Inc.,USD,1.00
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,Equity,"309,546.30",0.00,"309,546.30","23,135.00",13.38,United States,New York Stock Exchange Inc.,USD,1.00
OFG,OFG BANCORP,Financials,Equity,"308,836.28",0.00,"308,836.28","11,498.00",26.86,United States,New York Stock Exchange Inc.,USD,1.00
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,"308,428.23",0.00,"308,428.23","4,829.00",63.87,United States,NASDAQ,USD,1.00
RXRX,RECURSION PHARMACEUTICALS INC CLAS,Health Care,Equity,"308,158.29",0.00,"308,158.29","30,123.00",10.23,United States,NASDAQ,USD,1.00
IMGN,IMMUNOGEN INC,Health Care,Equity,"307,123.20",0.00,"307,123.20","55,040.00",5.58,United States,NASDAQ,USD,1.00
ALG,ALAMO GROUP INC,Industrials,Equity,"307,052.22",0.00,"307,052.22","2,391.00",128.42,United States,New York Stock Exchange Inc.,USD,1.00
PRIM,PRIMORIS SERVICES CORP,Industrials,Equity,"307,242.76",0.00,"307,242.76","15,604.00",19.69,United States,NASDAQ,USD,1.00
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,"306,996.49",0.00,"306,996.49","20,729.00",14.81,United States,NASDAQ,USD,1.00
MHO,M I HOMES INC,Consumer Discretionary,Equity,"306,199.74",0.00,"306,199.74","7,287.00",42.02,United States,New York Stock Exchange Inc.,USD,1.00
ADUS,ADDUS HOMECARE CORP,Health Care,Equity,"305,961.60",0.00,"305,961.60","3,480.00",87.92,United States,NASDAQ,USD,1.00
ACRS,ACLARIS THERAPEUTICS INC,Health Care,Equity,"305,797.44",0.00,"305,797.44","17,862.00",17.12,United States,NASDAQ,USD,1.00
PGTI,PGT INNOVATIONS INC,Industrials,Equity,"305,333.20",0.00,"305,333.20","14,822.00",20.60,United States,New York Stock Exchange Inc.,USD,1.00
BIGC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,"305,525.76",0.00,"305,525.76","19,891.00",15.36,United States,NASDAQ,USD,1.00
AXL,AMERICAN AXLE AND MANUFACTURING HO,Consumer Discretionary,Equity,"303,880.53",0.00,"303,880.53","30,117.00",10.09,United States,New York Stock Exchange Inc.,USD,1.00
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,Equity,"304,028.34",0.00,"304,028.34","7,742.00",39.27,United States,New York Stock Exchange Inc.,USD,1.00
LADR,LADDER CAPITAL CORP CLASS A,Financials,Equity,"304,436.09",0.00,"304,436.09","28,007.00",10.87,United States,New York Stock Exchange Inc.,USD,1.00
DDS,DILLARDS INC CLASS A,Consumer Discretionary,Equity,"303,234.43",0.00,"303,234.43","1,049.00",289.07,United States,New York Stock Exchange Inc.,USD,1.00
KREF,KKR REAL ESTATE FINANCE INC TRUST,Financials,Equity,"301,887.52",0.00,"301,887.52","15,956.00",18.92,United States,New York Stock Exchange Inc.,USD,1.00
AMPH,AMPHASTAR PHARMACEUTICALS INC,Health Care,Equity,"302,514.24",0.00,"302,514.24","10,464.00",28.91,United States,NASDAQ,USD,1.00
KALU,KAISER ALUMINIUM CORP,Materials,Equity,"302,107.85",0.00,"302,107.85","4,345.00",69.53,United States,NASDAQ,USD,1.00
PATK,PATRICK INDUSTRIES INC,Consumer Discretionary,Equity,"300,904.44",0.00,"300,904.44","5,892.00",51.07,United States,NASDAQ,USD,1.00
MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,Equity,"301,104.23",0.00,"301,104.23","42,589.00",7.07,United States,New York Stock Exchange Inc.,USD,1.00
CTKB,CYTEK BIOSCIENCES INC,Health Care,Equity,"300,476.33",0.00,"300,476.33","25,529.00",11.77,United States,NASDAQ,USD,1.00
OSTK,OVERSTOCK COM INC,Consumer Discretionary,Equity,"300,170.00",0.00,"300,170.00","11,545.00",26.00,United States,NASDAQ,USD,1.00
RCUS,ARCUS BIOSCIENCES INC,Health Care,Equity,"299,187.20",0.00,"299,187.20","12,064.00",24.80,United States,New York Stock Exchange Inc.,USD,1.00
DDD,3D SYSTEMS CORP,Information Technology,Equity,"299,487.75",0.00,"299,487.75","31,035.00",9.65,United States,New York Stock Exchange Inc.,USD,1.00
TBBK,BANCORP INC,Financials,Equity,"299,593.00",0.00,"299,593.00","12,700.00",23.59,United States,NASDAQ,USD,1.00
NBR,NABORS INDUSTRIES LTD,Energy,Equity,"298,344.96",0.00,"298,344.96","2,252.00",132.48,United States,New York Stock Exchange Inc.,USD,1.00
HOUS,ANYWHERE REAL ESTATE INC,Real Estate,Equity,"298,686.36",0.00,"298,686.36","31,507.00",9.48,United States,New York Stock Exchange Inc.,USD,1.00
MBUU,MALIBU BOATS CLASS A INC,Consumer Discretionary,Equity,"297,708.32",0.00,"297,708.32","5,096.00",58.42,United States,NASDAQ,USD,1.00
EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,Equity,"296,739.39",0.00,"296,739.39","15,843.00",18.73,United States,New York Stock Exchange Inc.,USD,1.00
FBK,FB FINANCIAL CORP,Financials,Equity,"296,915.85",0.00,"296,915.85","7,623.00",38.95,United States,New York Stock Exchange Inc.,USD,1.00
CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,Equity,"297,430.42",0.00,"297,430.42","11,998.00",24.79,United States,NASDAQ,USD,1.00
RADI,RADIUS GLOBAL INFRASTRUCTURE INC C,Communication,Equity,"297,557.82",0.00,"297,557.82","22,239.00",13.38,United States,NASDAQ,USD,1.00
GOGL,GOLDEN OCEAN GROUP LTD,Industrials,Equity,"295,964.98",0.00,"295,964.98","30,139.00",9.82,Norway,NASDAQ,USD,1.00
COHU,COHU INC,Information Technology,Equity,"295,992.10",0.00,"295,992.10","11,090.00",26.69,United States,NASDAQ,USD,1.00
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,Equity,"295,345.05",0.00,"295,345.05","9,555.00",30.91,United States,NASDAQ,USD,1.00
RILY,B RILEY FINANCIAL INC,Financials,Equity,"293,981.50",0.00,"293,981.50","5,770.00",50.95,United States,NASDAQ,USD,1.00
PHR,PHREESIA INC,Health Care,Equity,"293,894.00",0.00,"293,894.00","12,778.00",23.00,United States,New York Stock Exchange Inc.,USD,1.00
SLCA,US SILICA HOLDINGS INC,Energy,Equity,"293,223.84",0.00,"293,223.84","21,372.00",13.72,United States,New York Stock Exchange Inc.,USD,1.00
CODI,COMPASS DIVERSIFIED,Financials,Equity,"293,165.04",0.00,"293,165.04","14,392.00",20.37,United States,New York Stock Exchange Inc.,USD,1.00
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"292,924.36",0.00,"292,924.36","43,268.00",6.77,United States,NASDAQ,USD,1.00
SKYW,SKYWEST INC,Industrials,Equity,"291,869.96",0.00,"291,869.96","14,012.00",20.83,United States,NASDAQ,USD,1.00
OCFC,OCEANFIRST FINANCIAL CORP,Financials,Equity,"291,716.88",0.00,"291,716.88","15,162.00",19.24,United States,NASDAQ,USD,1.00
GPOR,GULFPORT ENERGY CORP,Energy,Equity,"292,489.75",0.00,"292,489.75","2,947.00",99.25,United States,New York Stock Exchange Inc.,USD,1.00
AVDX,AVIDXCHANGE HOLDINGS INC,Information Technology,Equity,"290,702.00",0.00,"290,702.00","38,050.00",7.64,United States,NASDAQ,USD,1.00
CXW,CORECIVIC REIT INC,Industrials,Equity,"291,408.84",0.00,"291,408.84","30,546.00",9.54,United States,New York Stock Exchange Inc.,USD,1.00
BBIO,BRIDGEBIO PHARMA INC,Health Care,Equity,"289,828.60",0.00,"289,828.60","28,810.00",10.06,United States,NASDAQ,USD,1.00
CWENA,CLEARWAY ENERGY INC CLASS A,Utilities,Equity,"289,879.40",0.00,"289,879.40","8,306.00",34.90,United States,New York Stock Exchange Inc.,USD,1.00
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Equity,"288,609.93",0.00,"288,609.93","17,717.00",16.29,United States,New York Stock Exchange Inc.,USD,1.00
SEB,SEABOARD CORP,Consumer Staples,Equity,"289,050.75",0.00,"289,050.75",75.00,"3,854.01",United States,Nyse Mkt Llc,USD,1.00
DO,DIAMOND OFFSHORE DRILLING INC,Energy,Equity,"287,606.88",0.00,"287,606.88","39,024.00",7.37,United States,New York Stock Exchange Inc.,USD,1.00
AVNS,AVANOS MEDICAL INC,Health Care,Equity,"287,943.81",0.00,"287,943.81","12,063.00",23.87,United States,New York Stock Exchange Inc.,USD,1.00
UUUU,ENERGY FUELS INC,Energy,Equity,"287,109.44",0.00,"287,109.44","39,656.00",7.24,Canada,Nyse Mkt Llc,USD,1.00
SHEN,SHENANDOAH TELECOMMUNICATIONS,Communication,Equity,"286,945.71",0.00,"286,945.71","13,303.00",21.57,United States,NASDAQ,USD,1.00
LOB,LIVE OAK BANCSHARES INC,Financials,Equity,"286,421.76",0.00,"286,421.76","8,464.00",33.84,United States,NASDAQ,USD,1.00
CANO,CANO HEALTH INC CLASS A,Health Care,Equity,"286,540.42",0.00,"286,540.42","47,206.00",6.07,United States,New York Stock Exchange Inc.,USD,1.00
LBAI,LAKELAND BANCORP INC,Financials,Equity,"285,384.33",0.00,"285,384.33","17,649.00",16.17,United States,NASDAQ,USD,1.00
EIG,EMPLOYERS HOLDINGS INC,Financials,Equity,"285,786.99",0.00,"285,786.99","7,311.00",39.09,United States,New York Stock Exchange Inc.,USD,1.00
PRA,PROASSURANCE CORP,Financials,Equity,"285,244.11",0.00,"285,244.11","13,261.00",21.51,United States,New York Stock Exchange Inc.,USD,1.00
AVID,AVID TECHNOLOGY INC,Information Technology,Equity,"284,906.44",0.00,"284,906.44","10,796.00",26.39,United States,NASDAQ,USD,1.00
ISEE,IVERIC BIO INC,Health Care,Equity,"285,163.52",0.00,"285,163.52","30,208.00",9.44,United States,NASDAQ,USD,1.00
RELY,REMITLY GLOBAL INC,Information Technology,Equity,"284,612.58",0.00,"284,612.58","26,901.00",10.58,United States,NASDAQ,USD,1.00
GDOT,GREEN DOT CORP CLASS A,Financials,Equity,"284,862.36",0.00,"284,862.36","14,236.00",20.01,United States,New York Stock Exchange Inc.,USD,1.00
CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,Health Care,Equity,"283,355.75",0.00,"283,355.75","117,575.00",2.41,United States,NASDAQ,USD,1.00
MARA,MARATHON DIGITAL HOLDINGS INC,Information Technology,Equity,"283,157.16",0.00,"283,157.16","24,882.00",11.38,United States,NASDAQ,USD,1.00
AZZ,AZZ INC,Industrials,Equity,"282,567.38",0.00,"282,567.38","6,731.00",41.98,United States,New York Stock Exchange Inc.,USD,1.00
QRTEA,QURATE RETAIL INC SERIES A,Consumer Discretionary,Equity,"281,329.92",0.00,"281,329.92","97,684.00",2.88,United States,NASDAQ,USD,1.00
BHE,BENCHMARK ELECTRONICS INC,Information Technology,Equity,"281,374.48",0.00,"281,374.48","10,642.00",26.44,United States,New York Stock Exchange Inc.,USD,1.00
USPH,US PHYSICAL THERAPY INC,Health Care,Equity,"281,976.40",0.00,"281,976.40","3,530.00",79.88,United States,New York Stock Exchange Inc.,USD,1.00
FGEN,FIBROGEN INC,Health Care,Equity,"281,496.60",0.00,"281,496.60","22,341.00",12.60,United States,NASDAQ,USD,1.00
ACVA,ACV AUCTIONS INC CLASS A,Industrials,Equity,"281,727.60",0.00,"281,727.60","33,539.00",8.40,United States,NASDAQ,USD,1.00
OBNK,ORIGIN BANCORP INC,Financials,Equity,"280,449.87",0.00,"280,449.87","7,013.00",39.99,United States,NASDAQ,USD,1.00
LILAK,LIBERTY LATIN AMERICA LTD CLASS C,Communication,Equity,"279,390.80",0.00,"279,390.80","41,330.00",6.76,United States,NASDAQ,USD,1.00
MODN,MODEL N INC,Information Technology,Equity,"279,183.00",0.00,"279,183.00","9,627.00",29.00,United States,New York Stock Exchange Inc.,USD,1.00
PLL,PIEDMONT LITHIUM INC,Materials,Equity,"278,297.03",0.00,"278,297.03","4,873.00",57.11,United States,NASDAQ,USD,1.00
HCSG,HEALTHCARE SERVICES GROUP INC,Industrials,Equity,"278,590.26",0.00,"278,590.26","20,217.00",13.78,United States,NASDAQ,USD,1.00
PLTK,PLAYTIKA HOLDING CORP,Communication,Equity,"278,543.65",0.00,"278,543.65","27,335.00",10.19,United States,NASDAQ,USD,1.00
GEO,GEO GROUP REIT INC,Industrials,Equity,"278,665.92",0.00,"278,665.92","33,696.00",8.27,United States,New York Stock Exchange Inc.,USD,1.00
EDIT,EDITAS MEDICINE INC,Health Care,Equity,"277,083.72",0.00,"277,083.72","18,684.00",14.83,United States,NASDAQ,USD,1.00
KFRC,KFORCE INC,Industrials,Equity,"277,359.17",0.00,"277,359.17","5,053.00",54.89,United States,NASDAQ,USD,1.00
BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,Equity,"277,311.30",0.00,"277,311.30","47,730.00",5.81,United States,New York Stock Exchange Inc.,USD,1.00
SCS,STEELCASE INC CLASS A,Industrials,Equity,"277,738.26",0.00,"277,738.26","25,226.00",11.01,United States,New York Stock Exchange Inc.,USD,1.00
ESRT,EMPIRE STATE REALTY REIT INC TRUST,Real Estate,Equity,"277,722.40",0.00,"277,722.40","38,680.00",7.18,United States,New York Stock Exchange Inc.,USD,1.00
PRG,PROG HOLDINGS INC,Financials,Equity,"275,991.31",0.00,"275,991.31","14,657.00",18.83,United States,New York Stock Exchange Inc.,USD,1.00
ASIX,ADVANSIX INC,Materials,Equity,"276,402.84",0.00,"276,402.84","7,868.00",35.13,United States,New York Stock Exchange Inc.,USD,1.00
APOG,APOGEE ENTERPRISES INC,Industrials,Equity,"276,301.55",0.00,"276,301.55","6,965.00",39.67,United States,NASDAQ,USD,1.00
NEO,NEOGENOMICS INC,Health Care,Equity,"276,046.40",0.00,"276,046.40","28,168.00",9.80,United States,NASDAQ,USD,1.00
TNC,TENNANT,Industrials,Equity,"276,104.75",0.00,"276,104.75","4,621.00",59.75,United States,New York Stock Exchange Inc.,USD,1.00
